"날짜","종가","시가","고가","저가","거래량","변동 %"
"2010- 09- 12","10,607.85","10,458.60","10,650.16","10,458.60","1.09B","1.39%"
"2010- 09- 05","10,462.77","10,446.80","10,476.62","10,332.40","619.70M","0.14%"
"2010- 08- 29","10,447.93","10,145.58","10,451.15","9,941.84","930.15M","2.93%"
"2010- 08- 22","10,150.65","10,215.51","10,304.70","9,936.62","964.63M","-0.62%"
"2010- 08- 15","10,213.62","10,303.07","10,480.44","10,147.24","984.82M","-0.87%"
"2010- 08- 08","10,303.15","10,654.62","10,719.94","10,268.71","961.80M","-3.29%"
"2010- 08- 01","10,653.56","10,468.82","10,702.99","10,468.59","800.37M","1.79%"
"2010- 07- 25","10,465.94","10,424.17","10,584.99","10,347.50","931.71M","0.40%"
"2010- 07- 18","10,424.62","10,098.12","10,441.95","10,007.76","977.49M","3.24%"
"2010- 07- 11","10,097.90","10,199.24","10,407.82","10,079.58","1.06B","-0.98%"
"2010- 07- 04","10,198.03","9,689.21","10,201.77","9,659.01","763.31M","5.28%"
"2010- 06- 27","9,686.48","10,143.05","10,201.93","9,614.32","1.15B","-4.51%"
"2010- 06- 20","10,143.81","10,452.46","10,594.16","10,081.08","1.21B","-2.94%"
"2010- 06- 13","10,450.64","10,211.83","10,483.44","10,186.21","1.07B","2.35%"
"2010- 06- 06","10,211.07","9,931.75","10,215.98","9,757.55","1.11B","2.81%"
"2010- 05- 30","9,931.97","10,133.94","10,315.21","9,889.88","856.21M","-2.02%"
"2010- 05- 23","10,136.63","10,193.46","10,264.20","9,774.48","1.35B","-0.56%"
"2010- 05- 16","10,193.39","10,616.98","10,718.86","9,918.82","1.53B","-4.02%"
"2010- 05- 09","10,620.16","10,386.18","10,920.27","10,386.03","1.19B","2.31%"
"2010- 05- 02","10,380.43","11,009.60","11,177.67","9,869.62","1.53B","-5.71%"
"2010- 04- 25","11,008.61","11,205.11","11,258.01","10,965.38","1.14B","-1.75%"
"2010- 04- 18","11,204.28","11,018.36","11,205.64","10,977.85","1.00B","1.68%"
"2010- 04- 11","11,018.66","10,996.75","11,154.55","10,947.77","1.14B","0.19%"
"2010- 04- 04","10,997.35","10,927.45","11,000.98","10,844.09","796.00M","0.64%"
"2010- 03- 28","10,927.07","10,849.23","10,956.39","10,832.83","642.09M","0.71%"
"2010- 03- 21","10,850.36","10,741.00","10,955.48","10,695.13","917.73M","1.01%"
"2010- 03- 14","10,741.98","10,623.41","10,819.90","10,570.51","1.17B","1.10%"
"2010- 03- 07","10,624.69","10,563.78","10,644.95","10,507.17","894.34M","0.55%"
"2010- 02- 28","10,566.20","10,326.10","10,571.94","10,326.10","924.22M","2.33%"
"2010- 02- 21","10,325.26","10,402.43","10,433.64","10,185.83","1.06B","-0.74%"
"2010- 02- 14","10,402.35","10,100.81","10,438.55","10,100.81","855.23M","3.00%"
"2010- 02- 07","10,099.14","10,005.43","10,161.57","9,904.09","1.12B","0.87%"
"2010- 01- 31","10,012.23","10,068.99","10,314.84","9,835.09","1.25B","-0.55%"
"2010- 01- 24","10,067.33","10,175.10","10,285.13","10,043.75","1.25B","-1.04%"
"2010- 01- 17","10,172.98","10,608.37","10,729.89","10,157.64","1.02B","-4.12%"
"2010- 01- 10","10,609.65","10,620.31","10,723.77","10,561.06","1.17B","-0.08%"
"2010- 01- 03","10,618.19","10,430.69","10,619.40","10,430.69","944.47M","1.82%"
"2009- 12- 27","10,428.05","10,517.91","10,580.33","10,423.13","443.00M","-0.87%"
"2009- 12- 20","10,520.10","10,330.10","10,522.06","10,329.80","464.67M","1.85%"
"2009- 12- 13","10,328.89","10,471.28","10,514.66","10,263.90","1.23B","-1.36%"
"2009- 12- 06","10,471.50","10,386.86","10,484.05","10,235.63","982.83M","0.80%"
"2009- 11- 29","10,388.90","10,309.77","10,516.70","10,263.29","1.28B","0.77%"
"2009- 11- 22","10,309.92","10,320.13","10,495.61","10,231.25","606.47M","-0.08%"
"2009- 11- 15","10,318.16","10,267.53","10,438.17","10,256.11","953.90M","0.46%"
"2009- 11- 08","10,270.47","10,020.62","10,341.97","10,020.62","939.43M","2.46%"
"2009- 11- 01","10,023.42","9,712.13","10,044.50","9,678.95","1.09B","3.20%"
"2009- 10- 25","9,712.73","9,972.33","10,072.32","9,684.54","1.34B","-2.60%"
"2009- 10- 18","9,972.18","9,996.67","10,119.47","9,916.78","1.19B","-0.24%"
"2009- 10- 11","9,995.91","9,865.24","10,062.94","9,815.06","1.22B","1.33%"
"2009- 10- 04","9,864.94","9,488.73","9,865.01","9,481.09","918.22M","3.98%"
"2009- 09- 27","9,487.67","9,663.23","9,834.48","9,430.08","1.07B","-1.84%"
"2009- 09- 20","9,665.19","9,818.61","9,917.99","9,641.01","992.03M","-1.58%"
"2009- 09- 13","9,820.20","9,598.08","9,854.58","9,535.96","1.31B","2.24%"
"2009- 09- 06","9,605.41","9,440.13","9,649.85","9,439.98","824.09M","1.74%"
"2009- 08- 30","9,441.27","9,542.91","9,557.95","9,252.93","965.64M","-1.08%"
"2009- 08- 23","9,544.20","9,506.18","9,630.20","9,459.40","888.89M","0.40%"
"2009- 08- 16","9,505.96","9,313.85","9,519.11","9,116.52","987.80M","1.98%"
"2009- 08- 09","9,321.40","9,368.41","9,424.11","9,216.88","848.56M","-0.52%"
"2009- 08- 02","9,370.07","9,173.65","9,437.71","9,173.65","1.12B","2.16%"
"2009- 07- 26","9,171.61","9,093.09","9,246.43","9,007.47","1.06B","0.86%"
"2009- 07- 19","9,093.24","8,746.05","9,100.88","8,745.90","1.12B","3.99%"
"2009- 07- 12","8,743.94","8,146.82","8,754.29","8,130.42","1.27B","7.33%"
"2009- 07- 05","8,146.52","8,279.30","8,327.97","8,087.19","1.11B","-1.62%"
"2009- 06- 28","8,280.74","8,440.13","8,580.47","8,280.74","792.22M","-1.87%"
"2009- 06- 21","8,438.39","8,538.52","8,538.83","8,259.43","1.25B","-1.19%"
"2009- 06- 14","8,539.73","8,798.50","8,798.50","8,461.29","1.46B","-2.95%"
"2009- 06- 07","8,799.26","8,759.35","8,877.93","8,633.07","1.01B","0.41%"
"2009- 05- 31","8,763.13","8,501.53","8,839.40","8,501.29","1.36B","3.09%"
"2009- 05- 24","8,500.33","8,275.33","8,522.95","8,226.90","1.25B","2.69%"
"2009- 05- 17","8,277.32","8,270.15","8,591.93","8,221.01","1.58B","0.10%"
"2009- 05- 10","8,268.64","8,569.23","8,569.23","8,230.17","1.64B","-3.57%"
"2009- 05- 03","8,574.65","8,213.60","8,587.55","8,213.60","2.03B","4.41%"
"2009- 04- 26","8,212.41","8,073.82","8,307.51","7,938.98","1.44B","1.69%"
"2009- 04- 19","8,076.29","8,128.94","8,128.94","7,791.95","1.99B","-0.68%"
"2009- 04- 12","8,131.33","8,082.02","8,190.66","7,870.48","2.25B","0.59%"
"2009- 04- 05","8,083.38","8,016.16","8,087.28","7,750.85","1.24B","0.82%"
"2009- 03- 29","8,017.59","7,773.31","8,075.73","7,437.59","1.90B","3.10%"
"2009- 03- 22","7,776.18","7,279.25","7,931.33","7,278.78","2.07B","6.84%"
"2009- 03- 15","7,278.38","7,225.33","7,571.64","7,172.05","2.80B","0.75%"
"2009- 03- 08","7,223.98","6,625.74","7,242.62","6,516.86","2.50B","9.01%"
"2009- 03- 01","6,626.94","7,056.48","7,058.95","6,469.95","2.41B","-6.17%"
"2009- 02- 22","7,062.93","7,365.99","7,441.02","7,033.62","2.31B","-4.11%"
"2009- 02- 15","7,365.67","7,845.63","7,845.63","7,249.47","1.49B","-6.17%"
"2009- 02- 08","7,850.41","8,281.38","8,315.07","7,693.98","1.59B","-5.20%"
"2009- 02- 01","8,280.59","8,000.62","8,312.37","7,845.31","1.74B","3.50%"
"2009- 01- 25","8,000.86","8,078.04","8,405.87","7,961.92","1.47B","-0.95%"
"2009- 01- 18","8,077.56","8,279.63","8,291.98","7,909.03","1.62B","-2.46%"
"2009- 01- 11","8,281.22","8,599.26","8,602.60","7,995.13","1.81B","-3.70%"
"2009- 01- 04","8,599.18","9,027.13","9,088.06","8,576.96","1.15B","-4.82%"
"2008- 12- 28","9,034.69","8,515.87","9,065.28","8,364.06","756.76M","6.10%"
"2008- 12- 21","8,515.55","8,573.37","8,604.12","8,372.02","539.43M","-0.74%"
"2008- 12- 14","8,579.11","8,628.81","8,961.26","8,469.03","1.63B","-0.59%"
"2008- 12- 07","8,629.68","8,637.65","9,026.41","8,347.81","1.44B","-0.07%"
"2008- 11- 30","8,635.42","8,826.89","8,827.05","8,118.50","1.55B","-2.19%"
"2008- 11- 23","8,829.04","8,048.09","8,831.35","8,048.09","1.31B","9.73%"
"2008- 11- 16","8,046.42","8,494.84","8,571.30","7,449.38","2.09B","-5.31%"
"2008- 11- 09","8,497.31","8,946.60","9,159.58","7,965.42","1.57B","-4.99%"
"2008- 11- 02","8,943.81","9,326.04","9,653.95","8,637.17","1.29B","-4.09%"
"2008- 10- 26","9,325.01","8,375.92","9,454.36","8,143.59","1.55B","11.29%"
"2008- 10- 19","8,378.95","8,852.30","9,284.55","8,187.48","1.50B","-5.35%"
"2008- 10- 12","8,852.22","8,462.42","9,794.37","8,197.67","1.97B","4.75%"
"2008- 10- 05","8,451.19","10,322.52","10,322.76","7,882.51","2.34B","-18.15%"
"2008- 09- 28","10,325.38","11,139.62","11,139.94","10,310.25","1.66B","-7.34%"
"2008- 09- 21","11,143.13","11,394.42","11,394.58","10,753.57","1.05B","-2.15%"
"2008- 09- 14","11,388.44","11,416.37","11,483.05","10,459.44","2.53B","-0.29%"
"2008- 09- 07","11,421.99","11,224.87","11,577.50","11,098.67","1.23B","1.79%"
"2008- 08- 31","11,220.96","11,545.63","11,790.17","11,037.85","778.84M","-2.79%"
"2008- 08- 24","11,543.55","11,626.19","11,715.18","11,340.41","705.06M","-0.73%"
"2008- 08- 17","11,628.06","11,659.65","11,690.43","11,290.58","741.56M","-0.27%"
"2008- 08- 10","11,659.90","11,729.67","11,867.11","11,450.89","914.16M","-0.63%"
"2008- 08- 03","11,734.32","11,326.32","11,759.96","11,221.53","1.03B","3.60%"
"2008- 07- 27","11,326.32","11,369.47","11,586.62","11,125.13","1.02B","-0.39%"
"2008- 07- 20","11,370.69","11,495.02","11,698.17","11,325.10","1.18B","-1.09%"
"2008- 07- 13","11,496.57","11,103.64","11,510.82","10,827.71","1.56B","3.57%"
"2008- 07- 06","11,100.54","11,289.19","11,418.24","10,977.68","1.27B","-1.67%"
"2008- 06- 29","11,288.54","11,345.70","11,437.30","11,157.21","961.25M","-0.51%"
"2008- 06- 22","11,346.51","11,843.83","11,924.19","11,297.99","1.29B","-4.19%"
"2008- 06- 15","11,842.69","12,306.86","12,322.82","11,818.83","1.27B","-3.78%"
"2008- 06- 08","12,307.35","12,210.13","12,369.23","12,076.93","1.26B","0.80%"
"2008- 06- 01","12,209.81","12,637.67","12,638.08","12,192.06","1.21B","-3.39%"
"2008- 05- 25","12,638.32","12,479.63","12,726.66","12,442.59","831.86M","1.27%"
"2008- 05- 18","12,479.63","12,985.41","13,136.69","12,460.09","1.13B","-3.91%"
"2008- 05- 11","12,986.80","12,745.55","13,001.94","12,740.50","1.11B","1.89%"
"2008- 05- 04","12,745.88","13,056.57","13,058.45","12,715.02","1.01B","-2.39%"
"2008- 04- 27","13,058.20","12,890.72","13,132.46","12,793.10","1.15B","1.29%"
"2008- 04- 20","12,891.86","12,850.91","12,942.26","12,656.56","1.14B","0.33%"
"2008- 04- 13","12,849.36","12,324.77","12,893.98","12,269.81","1.22B","4.25%"
"2008- 04- 06","12,325.42","12,612.59","12,733.66","12,302.06","1.10B","-2.25%"
"2008- 03- 30","12,609.42","12,215.92","12,696.29","12,176.11","1.17B","3.22%"
"2008- 03- 23","12,216.40","12,361.97","12,622.07","12,196.87","1.18B","-1.17%"
"2008- 03- 16","12,361.32","11,946.45","12,461.53","11,756.60","1.58B","3.43%"
"2008- 03- 09","11,951.09","11,893.04","12,303.35","11,731.60","1.69B","0.48%"
"2008- 03- 02","11,893.69","12,264.36","12,349.67","11,819.69","1.50B","-3.04%"
"2008- 02- 24","12,266.39","12,380.77","12,756.56","12,223.57","1.44B","-0.93%"
"2008- 02- 17","12,381.02","12,349.59","12,505.25","12,155.26","1.16B","0.27%"
"2008- 02- 10","12,348.21","12,181.89","12,573.13","12,069.47","1.28B","1.36%"
"2008- 02- 03","12,182.13","12,743.11","12,749.78","12,103.37","1.46B","-4.40%"
"2008- 01- 27","12,743.19","12,205.71","12,767.74","12,112.14","1.67B","4.39%"
"2008- 01- 20","12,207.17","12,092.72","12,486.89","11,634.82","1.82B","0.89%"
"2008- 01- 13","12,099.30","12,613.78","12,794.57","12,022.48","2.01B","-4.02%"
"2008- 01- 06","12,606.30","12,801.15","12,931.29","12,501.76","1.59B","-1.51%"
"2007- 12- 30","12,800.18","13,364.16","13,364.73","12,789.04","911.65M","-4.23%"
"2007- 12- 23","13,365.87","13,450.73","13,563.48","13,298.15","497.51M","-0.63%"
"2007- 12- 16","13,450.65","13,339.20","13,473.98","13,092.00","1.32B","0.83%"
"2007- 12- 09","13,339.85","13,623.55","13,780.11","13,321.64","1.28B","-2.10%"
"2007- 12- 02","13,625.58","13,368.22","13,668.10","13,237.59","1.05B","1.90%"
"2007- 11- 25","13,371.72","12,979.99","13,466.99","12,724.09","1.39B","3.01%"
"2007- 11- 18","12,980.88","13,176.30","13,176.30","12,786.03","1.02B","-1.49%"
"2007- 11- 11","13,176.79","13,039.16","13,367.17","12,975.11","1.42B","1.03%"
"2007- 11- 04","13,042.74","13,592.58","13,669.72","13,017.30","1.55B","-4.06%"
"2007- 10- 28","13,595.10","13,807.35","13,962.53","13,446.02","1.29B","-1.53%"
"2007- 10- 21","13,806.70","13,521.62","13,811.25","13,407.49","1.28B","2.11%"
"2007- 10- 14","13,522.02","14,092.43","14,118.52","13,511.94","1.30B","-4.05%"
"2007- 10- 07","14,093.08","14,065.36","14,198.10","13,950.25","870.27M","0.19%"
"2007- 09- 30","14,066.01","13,895.71","14,124.54","13,893.51","880.76M","1.23%"
"2007- 09- 23","13,895.63","13,821.57","13,924.81","13,696.31","1.02B","0.55%"
"2007- 09- 16","13,820.19","13,441.95","13,877.17","13,362.37","1.34B","2.81%"
"2007- 09- 09","13,442.52","13,116.39","13,469.27","13,021.93","1.03B","2.51%"
"2007- 09- 02","13,113.38","13,358.39","13,494.06","13,082.17","936.01M","-1.83%"
"2007- 08- 26","13,357.74","13,377.16","13,428.95","13,034.78","1.04B","-0.16%"
"2007- 08- 19","13,378.87","13,078.51","13,381.47","12,982.75","1.03B","2.29%"
"2007- 08- 12","13,079.08","13,238.24","13,338.15","12,517.94","1.64B","-1.21%"
"2007- 08- 05","13,239.54","13,183.13","13,695.82","13,057.86","1.57B","0.44%"
"2007- 07- 29","13,181.91","13,266.21","13,503.33","13,132.65","1.54B","-0.63%"
"2007- 07- 22","13,265.47","13,851.73","13,973.99","13,265.47","1.57B","-4.23%"
"2007- 07- 15","13,851.08","13,907.09","14,021.95","13,797.67","1.44B","-0.40%"
"2007- 07- 08","13,907.25","13,612.66","13,932.29","13,474.79","1.22B","2.17%"
"2007- 07- 01","13,611.68","13,409.60","13,633.63","13,409.52","672.87M","1.51%"
"2007- 06- 24","13,408.62","13,360.09","13,524.54","13,259.86","1.21B","0.36%"
"2007- 06- 17","13,360.26","13,639.00","13,674.36","13,359.69","1.30B","-2.05%"
"2007- 06- 10","13,639.48","13,423.74","13,688.66","13,287.62","1.32B","1.60%"
"2007- 06- 03","13,424.39","13,667.21","13,690.38","13,251.53","1.18B","-1.78%"
"2007- 05- 27","13,668.11","13,507.28","13,692.00","13,456.73","886.70M","1.19%"
"2007- 05- 20","13,507.28","13,556.53","13,624.55","13,423.90","1.05B","-0.36%"
"2007- 05- 13","13,556.53","13,325.81","13,558.48","13,297.04","1.18B","1.73%"
"2007- 05- 06","13,326.22","13,264.13","13,369.29","13,210.90","1.10B","0.46%"
"2007- 04- 29","13,264.62","13,120.21","13,284.53","13,041.30","1.25B","1.10%"
"2007- 04- 22","13,120.94","12,961.49","13,148.00","12,901.68","1.23B","1.23%"
"2007- 04- 15","12,961.98","12,611.64","12,966.29","12,611.31","1.42B","2.77%"
"2007- 04- 08","12,612.13","12,562.64","12,615.38","12,428.22","1.09B","0.41%"
"2007- 04- 01","12,560.20","12,354.52","12,572.47","12,324.28","804.96M","1.67%"
"2007- 03- 25","12,354.35","12,480.37","12,486.78","12,242.60","1.10B","-1.01%"
"2007- 03- 18","12,481.01","12,110.41","12,511.05","12,110.41","1.09B","3.06%"
"2007- 03- 11","12,110.41","12,275.68","12,349.95","11,939.61","1.49B","-1.35%"
"2007- 03- 04","12,276.32","12,111.61","12,330.88","12,039.11","1.27B","1.34%"
"2007- 02- 25","12,114.10","12,647.88","12,697.23","12,059.54","1.72B","-4.22%"
"2007- 02- 18","12,647.48","12,766.85","12,795.93","12,628.02","841.52M","-0.94%"
"2007- 02- 11","12,767.57","12,580.11","12,779.03","12,536.21","1.02B","1.48%"
"2007- 02- 04","12,580.83","12,653.41","12,700.28","12,545.10","1.01B","-0.57%"
"2007- 01- 28","12,653.49","12,487.10","12,683.93","12,459.46","1.18B","1.33%"
"2007- 01- 21","12,487.02","12,566.33","12,623.45","12,431.34","1.19B","-0.62%"
"2007- 01- 14","12,565.53","12,555.84","12,614.00","12,523.55","1.05B","0.08%"
"2007- 01- 07","12,556.08","12,392.01","12,561.04","12,337.37","1.19B","1.27%"
"2006- 12- 31","12,398.01","12,459.54","12,580.35","12,365.41","821.48M","-0.52%"
"2006- 12- 24","12,463.15","12,341.94","12,529.88","12,337.05","542.17M","0.97%"
"2006- 12- 17","12,343.22","12,446.24","12,498.47","12,341.70","994.20M","-0.82%"
"2006- 12- 10","12,445.52","12,306.21","12,486.30","12,252.05","1.35B","1.12%"
"2006- 12- 03","12,307.49","12,195.57","12,360.76","12,195.57","1.18B","0.93%"
"2006- 11- 26","12,194.13","12,279.13","12,279.53","12,072.60","1.25B","-0.70%"
"2006- 11- 19","12,280.17","12,340.71","12,361.00","12,258.86","701.00M","-0.51%"
"2006- 11- 12","12,342.56","12,097.70","12,342.56","12,084.81","1.22B","1.93%"
"2006- 11- 05","12,108.43","11,985.16","12,196.32","11,984.76","1.17B","1.02%"
"2006- 10- 29","11,986.04","12,089.14","12,123.96","11,965.31","1.15B","-0.86%"
"2006- 10- 22","12,090.26","12,001.33","12,167.02","11,971.79","1.30B","0.73%"
"2006- 10- 15","12,002.37","11,961.31","12,049.51","11,887.19","1.31B","0.35%"
"2006- 10- 08","11,960.51","11,849.56","11,960.51","11,794.17","1.25B","0.93%"
"2006- 10- 01","11,850.21","11,678.99","11,870.06","11,653.06","1.21B","1.47%"
"2006- 09- 24","11,679.07","11,509.30","11,741.99","11,486.00","1.30B","1.49%"
"2006- 09- 17","11,508.10","11,559.97","11,630.56","11,474.56","1.04B","-0.46%"
"2006- 09- 10","11,560.77","11,389.87","11,613.51","11,342.17","1.24B","1.48%"
"2006- 09- 03","11,392.11","11,461.83","11,488.17","11,323.84","751.28M","-0.63%"
"2006- 08- 27","11,464.15","11,285.33","11,476.48","11,273.49","884.49M","1.60%"
"2006- 08- 20","11,284.05","11,380.67","11,383.71","11,260.28","901.23M","-0.86%"
"2006- 08- 13","11,381.47","11,089.07","11,381.47","11,079.78","1.16B","2.65%"
"2006- 08- 06","11,088.03","11,239.47","11,276.29","11,042.64","991.40M","-1.36%"
"2006- 07- 30","11,240.35","11,218.90","11,344.17","11,083.86","1.08B","0.18%"
"2006- 07- 23","11,219.70","10,868.70","11,243.31","10,868.62","1.39B","3.23%"
"2006- 07- 16","10,868.38","10,739.35","11,038.48","10,683.32","1.65B","1.20%"
"2006- 07- 09","10,739.35","11,091.71","11,174.47","10,701.34","1.41B","-3.17%"
"2006- 07- 02","11,090.67","11,149.34","11,257.08","11,066.01","861.35M","-0.53%"
"2006- 06- 25","11,150.22","10,990.29","11,235.63","10,902.48","1.44B","1.47%"
"2006- 06- 18","10,989.09","11,014.87","11,131.73","10,907.29","1.39B","-0.23%"
"2006- 06- 11","11,014.55","10,892.00","11,045.20","10,698.85","1.84B","1.13%"
"2006- 06- 04","10,891.92","11,247.55","11,248.79","10,757.55","1.69B","-3.16%"
"2006- 05- 28","11,247.87","11,277.25","11,285.82","11,085.38","1.18B","-0.27%"
"2006- 05- 21","11,278.61","11,143.42","11,283.49","11,030.47","1.60B","1.21%"
"2006- 05- 14","11,144.06","11,380.43","11,460.55","11,075.22","1.83B","-2.08%"
"2006- 05- 07","11,380.99","11,576.37","11,670.19","11,374.74","1.50B","-1.70%"
"2006- 04- 30","11,577.74","11,367.78","11,586.38","11,329.44","1.75B","1.85%"
"2006- 04- 23","11,367.14","11,346.81","11,417.66","11,260.84","1.89B","0.17%"
"2006- 04- 16","11,347.45","11,137.33","11,405.88","11,039.12","1.50B","1.88%"
"2006- 04- 09","11,137.65","11,119.88","11,186.64","11,053.17","916.93M","0.16%"
"2006- 04- 02","11,120.04","11,113.00","11,269.30","11,108.02","1.27B","0.10%"
"2006- 03- 26","11,109.32","11,280.13","11,281.77","11,105.65","1.37B","-1.51%"
"2006- 03- 19","11,279.97","11,278.93","11,334.96","11,221.54","1.46B","0.00%"
"2006- 03- 12","11,279.65","11,067.61","11,290.07","11,056.33","1.56B","1.84%"
"2006- 03- 05","11,076.34","11,022.47","11,098.99","10,922.73","1.38B","0.50%"
"2006- 02- 26","11,021.59","11,062.81","11,132.61","10,978.61","1.50B","-0.36%"
"2006- 02- 19","11,061.85","11,115.48","11,159.18","11,010.22","1.13B","-0.48%"
"2006- 02- 12","11,115.32","10,915.21","11,131.95","10,849.89","1.48B","1.80%"
"2006- 02- 05","10,919.05","10,793.30","10,952.27","10,737.67","1.56B","1.16%"
"2006- 01- 29","10,793.62","10,908.49","10,967.57","10,779.06","1.69B","-1.04%"
"2006- 01- 22","10,907.21","10,668.75","10,932.34","10,666.35","1.95B","2.25%"
"2006- 01- 15","10,667.39","10,957.55","10,957.87","10,661.15","1.43B","-2.67%"
"2006- 01- 08","10,959.87","10,959.47","11,047.76","10,921.53","1.23B","0.01%"
"2006- 01- 01","10,959.31","10,718.30","10,968.84","10,684.45","1.12B","2.26%"
"2005- 12- 25","10,717.50","10,883.75","10,932.82","10,709.42","678.45M","-1.52%"
"2005- 12- 18","10,883.27","10,875.51","10,922.41","10,789.62","1.20B","0.07%"
"2005- 12- 11","10,875.59","10,778.66","10,940.34","10,735.11","1.64B","0.90%"
"2005- 12- 04","10,778.58","10,876.95","10,924.90","10,729.67","1.24B","-0.91%"
"2005- 11- 27","10,877.51","10,932.74","10,959.79","10,803.87","1.24B","-0.49%"
"2005- 11- 20","10,931.62","10,766.33","10,955.48","10,761.05","920.66M","1.54%"
"2005- 11- 13","10,766.33","10,686.60","10,796.26","10,652.27","1.39B","0.75%"
"2005- 11- 06","10,686.04","10,531.24","10,696.45","10,519.39","1.18B","1.47%"
"2005- 10- 30","10,530.76","10,403.17","10,561.16","10,388.76","1.45B","1.23%"
"2005- 10- 23","10,402.77","10,216.11","10,434.47","10,216.11","1.30B","1.84%"
"2005- 10- 16","10,215.22","10,287.42","10,432.78","10,193.45","1.55B","-0.70%"
"2005- 10- 09","10,287.34","10,292.95","10,323.12","10,156.46","1.30B","-0.05%"
"2005- 10- 02","10,292.31","10,569.50","10,608.56","10,218.09","1.36B","-2.62%"
"2005- 09- 25","10,568.70","10,420.22","10,569.81","10,410.11","1.16B","1.43%"
"2005- 09- 18","10,419.59","10,641.87","10,644.57","10,350.96","1.24B","-2.09%"
"2005- 09- 11","10,641.94","10,678.41","10,701.81","10,520.93","1.41B","-0.34%"
"2005- 09- 04","10,678.56","10,447.69","10,695.92","10,447.69","930.60M","2.21%"
"2005- 08- 28","10,447.37","10,396.90","10,513.76","10,349.37","1.20B","0.48%"
"2005- 08- 21","10,397.29","10,559.78","10,641.15","10,383.98","1.06B","-1.53%"
"2005- 08- 14","10,559.23","10,599.19","10,655.08","10,503.37","1.07B","-0.39%"
"2005- 08- 07","10,600.31","10,557.24","10,719.41","10,524.91","1.10B","0.40%"
"2005- 07- 31","10,558.03","10,641.78","10,699.19","10,554.45","1.12B","-0.78%"
"2005- 07- 24","10,640.91","10,651.66","10,717.73","10,572.92","1.06B","-0.10%"
"2005- 07- 17","10,651.18","10,640.19","10,700.06","10,574.99","1.35B","0.10%"
"2005- 07- 10","10,640.83","10,449.60","10,657.69","10,449.60","1.18B","1.83%"
"2005- 07- 03","10,449.14","10,303.13","10,462.26","10,175.40","997.40M","1.41%"
"2005- 06- 26","10,303.44","10,298.07","10,433.79","10,253.49","1.19B","0.05%"
"2005- 06- 19","10,297.84","10,621.54","10,646.24","10,297.84","1.21B","-3.06%"
"2005- 06- 12","10,623.07","10,503.57","10,656.29","10,474.38","1.21B","1.05%"
"2005- 06- 05","10,512.63","10,461.64","10,578.84","10,430.97","1.01B","0.49%"
"2005- 05- 29","10,460.97","10,541.89","10,586.37","10,448.41","883.78M","-0.77%"
"2005- 05- 22","10,542.55","10,472.80","10,560.81","10,426.39","980.61M","0.67%"
"2005- 05- 15","10,471.91","10,139.61","10,499.26","10,138.28","1.20B","3.27%"
"2005- 05- 08","10,140.12","10,345.40","10,384.86","10,075.55","1.16B","-1.98%"
"2005- 05- 01","10,345.40","10,192.00","10,405.77","10,188.07","1.26B","1.50%"
"2005- 04- 24","10,192.51","10,158.52","10,263.60","10,048.12","1.32B","0.34%"
"2005- 04- 17","10,157.71","10,088.54","10,219.34","10,000.46","1.47B","0.70%"
"2005- 04- 10","10,087.51","10,462.08","10,529.77","10,076.57","1.46B","-3.57%"
"2005- 04- 03","10,461.34","10,401.71","10,557.11","10,356.71","1.29B","0.55%"
"2005- 03- 27","10,404.30","10,444.13","10,568.93","10,381.02","1.37B","-0.37%"
"2005- 03- 20","10,442.87","10,629.90","10,630.49","10,430.53","1.13B","-1.76%"
"2005- 03- 13","10,629.67","10,773.92","10,838.65","10,557.04","1.51B","-1.34%"
"2005- 03- 06","10,774.36","10,940.55","10,984.46","10,758.55","1.17B","-1.52%"
"2005- 02- 27","10,940.55","10,842.05","10,962.42","10,730.47","1.24B","0.91%"
"2005- 02- 20","10,841.60","10,783.38","10,845.60","10,608.98","1.11B","0.52%"
"2005- 02- 13","10,785.22","10,795.72","10,853.43","10,730.32","1.31B","-0.10%"
"2005- 02- 06","10,796.01","10,715.76","10,829.19","10,660.42","1.29B","0.75%"
"2005- 01- 30","10,716.13","10,428.76","10,723.89","10,428.76","1.34B","2.77%"
"2005- 01- 23","10,427.20","10,393.58","10,531.99","10,368.61","1.40B","0.33%"
"2005- 01- 16","10,392.99","10,554.23","10,628.94","10,390.85","1.03B","-1.56%"
"2005- 01- 09","10,558.00","10,603.44","10,663.74","10,485.73","1.28B","-0.43%"
"2005- 01- 02","10,603.96","10,783.75","10,867.39","10,571.74","1.30B","-1.66%"
"2004- 12- 26","10,783.01","10,828.01","10,868.07","10,773.92","790.19M","-0.41%"
"2004- 12- 19","10,827.12","10,652.14","10,864.67","10,652.07","1.04B","1.66%"
"2004- 12- 12","10,649.92","10,543.44","10,739.33","10,543.21","1.78B","1.01%"
"2004- 12- 05","10,543.22","10,591.32","10,591.99","10,418.63","1.25B","-0.46%"
"2004- 11- 28","10,592.21","10,520.64","10,643.05","10,417.08","1.42B","0.67%"
"2004- 11- 21","10,522.23","10,455.73","10,543.29","10,432.01","790.79M","0.62%"
"2004- 11- 14","10,456.91","10,541.89","10,602.85","10,438.58","1.32B","-0.78%"
"2004- 11- 07","10,539.01","10,385.15","10,539.60","10,361.44","1.36B","1.46%"
"2004- 10- 31","10,387.54","10,028.73","10,416.67","10,010.15","1.60B","3.59%"
